3.77349054474598632e-07	-8.92293515051565457e-07	2.48278532961354197e-07
3.67512491653429455e-07	-9.09306969255600872e-07	1.95794490074221861e-07
4.17736533896706245e-07	-8.85587196224223038e-07	2.03258287962540436e-07
8.63074555843600205e-07	-3.29622310066172991e-07	3.81795906196917547e-07
8.35095266281322657e-07	-3.23376269922488382e-07	4.44283146611303237e-07
8.29200263567179020e-07	-3.94982630578416530e-07	3.94333230966289550e-07
-2.65594900128729180e-07	5.90212313154440115e-07	-7.62117183286019359e-07
-3.30615884779940397e-07	5.82518979650931115e-07	-7.42767716352845444e-07
-2.92332477107942395e-07	6.26492050739578260e-07	-7.23065534878088591e-07
6.53245504015779429e-08	-9.94837970686375865e-07	-8.23310162144575485e-08
1.02646619747954617e-07	-9.93551480365511520e-07	-4.75051529225613892e-08
2.55155819023489372e-08	-9.98178904072865748e-07	-5.05266629414681587e-08
4.66069179074754764e-08	-9.98722568206790796e-07	7.58571354999400103e-09
3.19525195402752722e-07	-6.49705679474680607e-07	6.89841223086290401e-07
2.98174608509374978e-07	-7.04265923105765325e-07	6.43738249162704250e-07
3.67087967809747640e-07	-6.76237624866227861e-07	6.38888986800429194e-07
-7.98447385205468696e-07	-3.45867636211986896e-07	-4.91901611446876714e-07
-7.66021758795012099e-07	-3.15922956558519670e-07	-5.59115585728731845e-07
-7.58009486014074178e-07	-3.94722122120541098e-07	-5.18262786757609116e-07
4.80799349623756318e-07	4.49923296927843265e-07	-7.52033903272124172e-07
4.70102023078377005e-07	3.86394362205929011e-07	-7.94068921912855421e-07
4.19905956338607456e-07	4.23042452764966846e-07	-8.03217884048503081e-07
4.36609243330922535e-07	4.70248282226210611e-07	-7.67602719172222002e-07
8.90768926679174678e-07	4.42168997936049078e-07	1.09723733994464373e-07
8.66893581153036853e-07	4.86376330838746444e-07	1.13838341514789021e-07
8.88452420480546813e-07	4.31686637319887551e-07	1.58978217382905772e-07
-9.97758214040081217e-07	-9.60052195267972610e-09	6.88439860608589266e-08
-1.00017727981305510e-06	9.58088745172005581e-11	1.94491748588201157e-08
-9.98477939185141040e-07	-5.30912205583306737e-08	1.60555026393733226e-08
-1.40891066755962283e-07	7.29427831696650620e-07	6.68987699151270160e-07
-1.65471007025994500e-07	6.96117763446865943e-07	6.98512541723308359e-07
-9.34490745163532258e-08	7.11371288360974112e-07	6.97208372000856937e-07
1.84092709260412904e-07	-6.29259796502712055e-07	-7.54954184583814710e-07
2.26403417169126403e-07	-6.02988132105155780e-07	-7.65523495739977844e-07
2.26662876737628024e-07	-6.65988272943476200e-07	-7.10995819144538577e-07
5.39739922165860561e-07	4.93660865985055327e-07	-6.81874287135426371e-07
5.06224021539844714e-07	4.78189683221690000e-07	-7.17933222448254453e-07
4.90288448163945781e-07	5.22569832409761532e-07	-6.96971833096188273e-07
-2.20697215836088957e-07	-8.76865301827361498e-07	-4.27794461037748106e-07
-2.75530060681745729e-07	-8.81369425879840110e-07	-3.83271306315782343e-07
-2.89834089696393701e-07	-8.41873525775824723e-07	-4.55783393135424046e-07
-1.64193629516985155e-07	8.15060066942834725e-07	5.55489534917551997e-07
-1.09221280599806747e-07	8.25913432868745284e-07	5.52542052352605074e-07
-1.61895213391598565e-07	8.45917892389468843e-07	5.08681904968625901e-07
-4.87231424230870933e-07	2.59460598223658772e-08	8.72892301167244814e-07
-5.40008215598986932e-07	1.00207938633389165e-08	8.41966240671144419e-07
-5.01519861043535090e-07	-3.66003669364561356e-08	8.64887846972516781e-07
-8.24165051047242622e-08	6.25711342606711231e-07	7.75059847958368792e-07
-1.11664970502104811e-07	5.71285338485343637e-07	8.12536524808905015e-07
-3.97917536665726115e-08	5.71402355166245794e-07	8.20045918618777583e-07
-1.84384818922832835e-07	1.96352641586929213e-08	9.82983192803179262e-07
-2.16321116267609861e-07	-3.87286860010854807e-08	9.74999958141705477e-07
-1.42785105598541858e-07	-3.25222296421202737e-08	9.89233752286249520e-07
3.14036184216952878e-07	-9.35618671312933417e-07	-1.58798251771299018e-07
3.17425194433176343e-07	-9.21242473705792936e-07	-2.25844247200305838e-07
3.66491164363735358e-07	-9.08033402979590286e-07	-2.03333810435812227e-07
7.40448934128149508e-07	6.60679652782502555e-08	6.68564609779476024e-07
7.72845574922356385e-07	1.10040716697898822e-07	6.24964484536679089e-07
7.23507853479655004e-07	1.41555151422674461e-07	6.76098697799652794e-07
2.42387864605485325e-07	-9.56589096434648731e-07	-1.59128636388186939e-07
2.07188046219860051e-07	-9.57951394336187641e-07	-1.97715778878398932e-07
2.73414308169258803e-07	-9.40731048073212999e-07	-1.98061049086351047e-07
3.16178474310776481e-07	-2.92194414462543406e-07	9.02787308204658911e-07
3.53317832383371520e-07	-2.49644097829287067e-07	9.01923039380289449e-07
2.86638168687453425e-07	-2.51832714734254161e-07	9.24728130443458900e-07
1.07108045416554524e-07	-9.93607365238859094e-07	1.92320256490196078e-08
1.56560662222908300e-07	-9.88127016892674335e-07	-8.29278668624081505e-09
-9.21224408892801726e-07	9.88202661061615571e-08	3.75635461026170399e-07
-9.42483175957770153e-07	4.66423865138508821e-08	3.31627939393394765e-07
-9.17495181639015306e-07	3.08291015866281459e-08	3.97416706986107006e-07
-7.33958336398862562e-07	-5.21093898811832450e-07	4.36520394819054278e-07
-7.05530490411178402e-07	-5.69795570941587928e-07	4.20471246443546817e-07
-6.81888132894993356e-07	-5.43443316975771750e-07	4.89477259548482020e-07
6.43638113547099794e-07	-4.14849495902177817e-07	-6.43704675861683432e-07
6.94898604848559010e-07	-3.68646681650558771e-07	-6.17166954454077186e-07
6.82656607440557585e-07	-4.21154748534176194e-07	-5.97631071428767396e-07
6.07554774775313149e-08	-8.00337000818229541e-07	5.96417807766387392e-07
1.21767781338914514e-07	-7.85882723259765389e-07	6.06582408131432378e-07
7.52059813593869764e-08	-7.60780136697397831e-07	6.43969715912525575e-07
5.01255788204668568e-08	8.56194481256992279e-07	5.13568804386902166e-07
2.56287095024615298e-08	8.78878682947389016e-07	4.75703066618919625e-07
-7.81421212459890333e-09	8.60507116212662697e-07	5.08756662935459930e-07
-4.83788141525206378e-07	-7.63010150306784232e-07	4.28125720885717731e-07
-4.12942713076864572e-07	-7.77472459919065806e-07	4.73615078497860305e-07
-4.86695269129102672e-07	-7.34592887026248128e-07	4.72612691152445829e-07
-7.78789865623825618e-07	5.83653659728411648e-07	2.31440828677766541e-07
-7.45887266694342658e-07	6.08430230396633067e-07	2.72558058518331697e-07
-7.42498648748541919e-07	6.32694172758819471e-07	2.19767297682600086e-07
-9.50019004323909336e-07	2.81072490903676258e-07	-1.39417212208008804e-07
-9.56735906127766981e-07	2.39186993599555659e-07	-1.66991730145700854e-07
-9.64377741282670851e-07	2.35227845434171818e-07	-1.17134000061112562e-07
9.80212846931076788e-07	1.39917319866219846e-07	-1.42582803566644819e-07
9.63658827036679089e-07	1.51574723873511654e-07	-2.19544597419626573e-07
9.67328109543891968e-07	1.99608269618026466e-07	-1.56201379851633298e-07
-1.07051564418360589e-07	-9.90716769216584047e-07	-8.83131958788433596e-08
-1.71362957909706080e-07	-9.79329762040855634e-07	-1.04740503763918152e-07
-1.28279088180745934e-07	-9.79381544277102026e-07	-1.56502006807665426e-07
5.65344123399542244e-07	7.83995409603250726e-08	8.21370035117459247e-07
6.22436259689272626e-07	1.00740835995837577e-07	7.76870255187533326e-07
5.74130001998806452e-07	1.52215005143094949e-07	8.04361913440840721e-07
2.94318352245075016e-07	-5.43330984418159948e-07	-7.86797133061926480e-07
3.50801454751209882e-07	-5.76872473489433240e-07	-7.38101915373781488e-07
2.73332739933663516e-07	-6.09967750309499691e-07	-7.44303107907767707e-07
9.28487539323996552e-07	4.37404424526291104e-08	-3.68419977611167076e-07
9.06964570975870865e-07	6.28668241572357847e-08	-4.16973504722428961e-07
9.21446773532524243e-07	9.84160022052915703e-08	-3.76575245370770790e-07
4.27756670943273788e-07	9.00739595399003411e-07	8.10345522165872777e-08
3.68355626092114158e-07	9.29296247682055157e-07	2.31279458033108066e-08
3.79062769713979470e-07	9.21869397859287680e-07	7.87492854978501668e-08
-6.08054448421216234e-07	7.87786786066270193e-07	-1.00147135584772095e-07
-6.68483232735042684e-07	7.40110477988757770e-07	-7.97837695006727221e-08
-6.33015825007308871e-07	7.72544869501314585e-07	-5.63536294722531286e-08
4.04366937962782561e-07	5.57893293334846427e-07	7.24596220735741569e-07
3.70410358281797136e-07	6.16701053661927097e-07	6.95219711163301134e-07
3.35979234459054478e-07	5.71303495216349697e-07	7.49449181542562479e-07
-6.31891736838181162e-07	-4.00333326219149215e-07	-6.64241209760697436e-07
-6.16801139201010838e-07	-4.56051813224521246e-07	-6.40782690340981334e-07
-6.65015257481223937e-07	-4.28686108400321667e-07	-6.12338093344694188e-07
-9.54778355958910931e-08	-4.09859449519463236e-07	9.07646147241586718e-07
-4.80385857144341755e-08	-4.26165541775893703e-07	9.03715545663869254e-07
-4.72221249177716704e-08	-3.65285278728344554e-07	9.29727356004075703e-07
1.84284045773388159e-07	-2.77136835704938100e-07	-9.43321606118145805e-07
2.28468998201653979e-07	-2.25193722863111507e-07	-9.47003925647475949e-07
2.45539662182212886e-07	-2.83223494388153787e-07	-9.27451657156243577e-07
-4.07311899022811940e-07	8.48371969556869173e-07	-3.37552130098336660e-07
-4.28785921146503232e-07	8.18668564664918313e-07	-3.82012285219058544e-07
-4.53294986216006358e-07	8.25461461783777837e-07	-3.37374525495259489e-07
4.15177925353264123e-07	-1.01476787310447992e-08	9.09538530502613620e-07
3.66195993552607531e-07	-2.23173516149523618e-08	9.30263976796902881e-07
4.21004649297134341e-07	-7.70764854983616752e-08	9.03362029645573690e-07
-1.68387621801976267e-08	-2.72779741313577472e-07	-9.61515265812348880e-07
1.13032432936831510e-08	-3.22964306967586625e-07	-9.46741556598991047e-07
-4.87130956531949180e-08	-3.17820520244363979e-07	-9.46801143845402831e-07
8.14606744419265488e-08	-1.53548440811221401e-07	-9.84876944123091140e-07
1.14269509875436777e-07	-9.67054561646769869e-08	-9.88980899256104896e-07
1.46003035613958341e-07	-1.53200748564882973e-07	-9.77771425736174738e-07
6.98411548316825870e-09	2.50310589227575560e-07	-9.68084627996653614e-07
3.77721274927201372e-08	1.82886851956651746e-07	-9.82904206189644487e-07
-3.28811311251537507e-08	1.92441229447447437e-07	-9.80388900396538408e-07
4.10855789815662009e-07	-3.81500314415544354e-07	8.28255894663133903e-07
4.44216480927982331e-07	-3.06626482783450615e-07	8.41508089418324293e-07
4.04480894558837974e-07	-3.36496788290852450e-07	8.50169858385518532e-07
-9.06062564650943164e-07	7.54792210924402440e-08	4.17508057461755383e-07
-8.86856680345459121e-07	4.94890111345823328e-08	4.59992355475270290e-07
8.79626277797780989e-07	2.30373302021497754e-07	4.16643359169137828e-07
9.08237669142300688e-07	2.25336812040512270e-07	3.53787075008665806e-07
8.81562343685943629e-07	2.84939107668725470e-07	3.76827989880940024e-07
4.17824538528973679e-07	6.28017511407377590e-07	6.56992086460665332e-07
4.54236012021007697e-07	5.55527442019998908e-07	6.96968125541084172e-07
1.89735686363049966e-07	-8.61219300924645974e-07	-4.72072630590090826e-07
1.30940603214190462e-07	-8.41249469986139340e-07	-5.24177424164719690e-07
1.97251287700812620e-07	-8.20804163612562797e-07	-5.35049244363651230e-07
-1.47709982348504140e-07	8.82815838056112866e-07	-4.44729699773831201e-07
-1.34883393669238323e-07	8.62053375219893492e-07	-4.89124707775292489e-07
-1.84792375255029883e-07	8.53703992355161606e-07	-4.86695860257592620e-07
2.23559765823678203e-07	-2.55425154615626036e-07	9.40592219023513194e-07
2.65380053746783837e-07	-1.99582181408912952e-07	9.43535560721642191e-07
1.31068234332427842e-07	2.77581064411825569e-08	9.90923144452776173e-07
7.95266048998964464e-08	2.56363246285261172e-08	9.96863599751739544e-07
7.38289471084940532e-08	-3.49399351617371657e-08	9.96556070938953395e-07
1.08449607718708434e-07	-9.10838138337757449e-07	3.98865350835301744e-07
1.60258667839469250e-07	-9.25296226023744585e-07	3.45136300999754897e-07
1.80842757133215431e-07	-8.92302033661678189e-07	4.12853590529159264e-07
3.04458174544689204e-07	7.66419785754450834e-07	-5.64641478794009711e-07
3.39514834962298368e-07	7.32696364412182573e-07	-5.89718742989909464e-07
2.48832246723404181e-07	7.53437961936036116e-07	-6.08921282903889313e-07
8.98381234370352508e-07	3.05468775185811816e-07	3.14682219225687494e-07
8.73066152627706246e-07	3.43835785167353590e-07	3.44805571904644955e-07
